time te rho
3.010000e-09 2.732000e+01 8.771000e-04
3.020000e-09 2.750000e+01 8.680000e-04
3.030000e-09 2.769000e+01 8.589000e-04
3.040000e-09 2.787000e+01 8.501000e-04
3.050000e-09 2.805000e+01 8.413000e-04
3.060000e-09 2.822000e+01 8.326000e-04
3.070000e-09 2.840000e+01 8.241000e-04
3.080000e-09 2.858000e+01 8.156000e-04
3.090000e-09 2.875000e+01 8.072000e-04
3.100000e-09 2.893000e+01 7.990000e-04
3.110000e-09 2.910000e+01 7.908000e-04
3.120000e-09 2.927000e+01 7.828000e-04
3.130000e-09 2.944000e+01 7.748000e-04
3.140000e-09 2.961000e+01 7.669000e-04
3.150000e-09 2.978000e+01 7.592000e-04
3.160000e-09 2.995000e+01 7.515000e-04
3.170000e-09 3.011000e+01 7.438000e-04
3.180000e-09 3.028000e+01 7.363000e-04
3.190000e-09 3.044000e+01 7.289000e-04
3.200000e-09 3.061000e+01 7.215000e-04
3.210000e-09 3.077000e+01 7.142000e-04
3.220000e-09 3.093000e+01 7.070000e-04
3.230000e-09 3.109000e+01 6.998000e-04
3.240000e-09 3.125000e+01 6.928000e-04
3.250000e-09 3.140000e+01 6.858000e-04
3.260000e-09 3.156000e+01 6.788000e-04
3.270000e-09 3.171000e+01 6.720000e-04
3.280000e-09 3.187000e+01 6.652000e-04
3.290000e-09 3.202000e+01 6.585000e-04
3.300000e-09 3.217000e+01 6.519000e-04
3.310000e-09 3.232000e+01 6.453000e-04
3.320000e-09 3.247000e+01 6.388000e-04
3.330000e-09 3.262000e+01 6.324000e-04
3.340000e-09 3.277000e+01 6.260000e-04
3.350000e-09 3.291000e+01 6.197000e-04
3.360000e-09 3.306000e+01 6.135000e-04
3.370000e-09 3.320000e+01 6.074000e-04
3.380000e-09 3.335000e+01 6.013000e-04
3.390000e-09 3.349000e+01 5.953000e-04
3.400000e-09 3.363000e+01 5.894000e-04
3.410000e-09 3.377000e+01 5.835000e-04
3.420000e-09 3.391000e+01 5.777000e-04
3.430000e-09 3.404000e+01 5.720000e-04
3.440000e-09 3.418000e+01 5.663000e-04
3.450000e-09 3.431000e+01 5.607000e-04
3.460000e-09 3.444000e+01 5.552000e-04
3.470000e-09 3.458000e+01 5.497000e-04
3.480000e-09 3.471000e+01 5.443000e-04
3.490000e-09 3.483000e+01 5.390000e-04
3.500000e-09 3.496000e+01 5.337000e-04
3.510000e-09 3.508000e+01 5.285000e-04
3.520000e-09 3.521000e+01 5.233000e-04
3.530000e-09 3.533000e+01 5.182000e-04
3.540000e-09 3.545000e+01 5.131000e-04
3.550000e-09 3.556000e+01 5.081000e-04
3.560000e-09 3.568000e+01 5.031000e-04
3.570000e-09 3.579000e+01 4.982000e-04
3.580000e-09 3.591000e+01 4.934000e-04
3.590000e-09 3.602000e+01 4.886000e-04
3.600000e-09 3.612000e+01 4.838000e-04
3.610000e-09 3.623000e+01 4.791000e-04
3.620000e-09 3.633000e+01 4.744000e-04
3.630000e-09 3.643000e+01 4.698000e-04
3.640000e-09 3.653000e+01 4.652000e-04
3.650000e-09 3.663000e+01 4.606000e-04
3.660000e-09 3.672000e+01 4.561000e-04
3.670000e-09 3.682000e+01 4.517000e-04
3.680000e-09 3.691000e+01 4.472000e-04
3.690000e-09 3.699000e+01 4.429000e-04
3.700000e-09 3.708000e+01 4.385000e-04
3.710000e-09 3.716000e+01 4.342000e-04
3.720000e-09 3.724000e+01 4.300000e-04
3.730000e-09 3.732000e+01 4.258000e-04
3.740000e-09 3.740000e+01 4.216000e-04
3.750000e-09 3.748000e+01 4.174000e-04
3.760000e-09 3.755000e+01 4.133000e-04
3.770000e-09 3.762000e+01 4.093000e-04
3.780000e-09 3.769000e+01 4.053000e-04
3.790000e-09 3.775000e+01 4.013000e-04
3.800000e-09 3.782000e+01 3.974000e-04
3.810000e-09 3.788000e+01 3.935000e-04
3.820000e-09 3.794000e+01 3.896000e-04
3.830000e-09 3.799000e+01 3.858000e-04
3.840000e-09 3.805000e+01 3.820000e-04
3.850000e-09 3.810000e+01 3.782000e-04
3.860000e-09 3.815000e+01 3.745000e-04
3.870000e-09 3.820000e+01 3.709000e-04
3.880000e-09 3.825000e+01 3.672000e-04
3.890000e-09 3.829000e+01 3.636000e-04
3.900000e-09 3.833000e+01 3.601000e-04
3.910000e-09 3.837000e+01 3.566000e-04
3.920000e-09 3.841000e+01 3.531000e-04
3.930000e-09 3.845000e+01 3.497000e-04
3.940000e-09 3.848000e+01 3.463000e-04
3.950000e-09 3.851000e+01 3.429000e-04
3.960000e-09 3.854000e+01 3.396000e-04
3.970000e-09 3.857000e+01 3.363000e-04
3.980000e-09 3.860000e+01 3.330000e-04
3.990000e-09 3.862000e+01 3.298000e-04
4.000000e-09 3.864000e+01 3.266000e-04
4.010000e-09 3.866000e+01 3.235000e-04
4.020000e-09 3.868000e+01 3.204000e-04
4.030000e-09 3.869000e+01 3.173000e-04
4.040000e-09 3.871000e+01 3.142000e-04
4.050000e-09 3.872000e+01 3.112000e-04
4.060000e-09 3.873000e+01 3.082000e-04
4.070000e-09 3.874000e+01 3.053000e-04
4.080000e-09 3.874000e+01 3.024000e-04
4.090000e-09 3.875000e+01 2.995000e-04
4.100000e-09 3.875000e+01 2.967000e-04
4.110000e-09 3.875000e+01 2.938000e-04
4.120000e-09 3.875000e+01 2.911000e-04
4.130000e-09 3.875000e+01 2.883000e-04
4.140000e-09 3.875000e+01 2.856000e-04
4.150000e-09 3.874000e+01 2.829000e-04
4.160000e-09 3.874000e+01 2.802000e-04
4.170000e-09 3.873000e+01 2.776000e-04
4.180000e-09 3.872000e+01 2.750000e-04
4.190000e-09 3.871000e+01 2.724000e-04
4.200000e-09 3.870000e+01 2.698000e-04
4.210000e-09 3.869000e+01 2.673000e-04
4.220000e-09 3.867000e+01 2.648000e-04
4.230000e-09 3.866000e+01 2.624000e-04
4.240000e-09 3.864000e+01 2.599000e-04
4.250000e-09 3.863000e+01 2.575000e-04
4.260000e-09 3.861000e+01 2.552000e-04
4.270000e-09 3.859000e+01 2.528000e-04
4.280000e-09 3.857000e+01 2.505000e-04
4.290000e-09 3.854000e+01 2.483000e-04
4.300000e-09 3.852000e+01 2.461000e-04
4.310000e-09 3.849000e+01 2.439000e-04
4.320000e-09 3.846000e+01 2.417000e-04
4.330000e-09 3.844000e+01 2.396000e-04
4.340000e-09 3.840000e+01 2.375000e-04
4.350000e-09 3.837000e+01 2.355000e-04
4.360000e-09 3.834000e+01 2.335000e-04
4.370000e-09 3.830000e+01 2.315000e-04
4.380000e-09 3.826000e+01 2.296000e-04
4.390000e-09 3.822000e+01 2.277000e-04
4.400000e-09 3.818000e+01 2.258000e-04
4.410000e-09 3.814000e+01 2.240000e-04
4.420000e-09 3.810000e+01 2.222000e-04
4.430000e-09 3.805000e+01 2.204000e-04
4.440000e-09 3.801000e+01 2.187000e-04
4.450000e-09 3.796000e+01 2.170000e-04
4.460000e-09 3.792000e+01 2.153000e-04
4.470000e-09 3.787000e+01 2.136000e-04
4.480000e-09 3.782000e+01 2.120000e-04
